CASEID,v161116,v161121,v161236,v161158x,v161126,v161342,v161310a,v161270,v161215,v162011,v162010,v162012,v162013,v162014,v162016,v162017,v162018a,v162196,v162018b,v162019,v162216,v162215
402680, 2, 4, 2, 2,99, 2, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2
402681, 1, 5, 1, 1, 2, 2, 1,14, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2
402682, 2, 1, 4, 4,99, 2, 1,13, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
402684, 5, 2, 5, 7, 6, 1, 1, 9, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 4
402688, 2, 4, 1, 4, 6, 1, 0,10, 4, 2, 2, 2, 2, 2, 2, 2, 2,-9, 2, 2, 3, 2
402690, 3, 4, 1, 5, 4, 2, 0,13, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402691, 4, 2, 4, 4, 4, 2, 1,12, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3
402692, 5, 2, 4, 3, 2, 1, 1,12, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1
402693, 2, 1, 5, 5, 6, 1, 0,13, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402694, 1, 4, 1, 1, 2, 1, 1,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1
402696, 1, 1, 5, 2,99, 1, 1, 9, 5, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 4, 1
402698, 1, 5, 2, 2,99, 2, 0,14, 4, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1
402699, 4, 2, 3, 5, 6, 1, 1,10, 4, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2
402700, 1, 3, 1, 6, 3, 1, 1,12, 4, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 4, 3
402703, 3, 4, 3, 4, 5, 2, 1,11, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
402713, 2, 4, 1, 1,99, 2, 0,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 2
402722, 4, 2, 2, 5,99, 2, 1, 9, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
402723, 1, 5, 1, 2, 4, 1, 1, 9, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2
402724, 5, 2, 4, 5, 7, 1, 1, 9, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2
402725, 1, 5, 1, 1, 2, 2,-9, 9, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 3, 3
402726, 5, 2, 4, 7, 7, 2, 1,14, 3, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2
402727, 3, 3, 1, 4, 1, 2, 1,11, 5, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 4, 3
402728, 4, 2, 1, 5, 5, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4
402732, 4, 3, 2, 5, 5, 2, 1,13, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
402733, 2, 4, 1, 1,99, 2, 0,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
402734, 4, 1, 4, 7, 6, 1,-9,12, 5, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 3, 3
402735, 2, 4, 2, 2, 3, 1, 1,12, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1
402737, 1, 1, 1, 3, 3, 1, 1,10, 2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
402742, 4, 1, 3, 6, 5, 2, 1,13, 3, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
402744, 1, 4, 1, 4,99, 2, 0, 9, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
402745, 5, 2, 4, 7, 6, 1, 1,16, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 5, 5
402746, 2, 5, 1, 1, 2, 2, 1,14, 4, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 1
402751, 1, 5, 1, 1, 3, 2, 1,13, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 5, 4
402753, 5, 2, 5, 5, 6, 1, 1,13, 5, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
402756, 1, 1, 2, 4, 5, 1, 1,14, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 4, 1
402758, 1, 5, 2, 4, 3, 1, 1,16, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
402759, 2, 3, 2, 4, 3, 1, 1,13, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
402767, 5, 1, 5, 5,99, 2, 1,10, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
402768, 2, 5, 2, 2, 1, 2, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 3, 2
402769, 2, 4, 1, 1, 5, 2, 1, 6, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
402771, 1, 5, 1, 1, 4, 1, 0, 9, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2
402773, 5, 1, 4, 7, 6, 1, 1,10, 4, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
402775, 4, 4, 5, 7, 4, 1, 0, 9, 3, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 4, 3
402777, 5, 2, 3, 2,99, 1, 1,10, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402778, 2, 5, 1, 1, 3, 2, 1,10, 4, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2
402780, 1, 2, 2, 3, 4, 1, 1,10, 2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
402782, 1, 5, 1, 2,99, 1, 0,10, 4, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1
402783, 1, 2, 1, 2, 3, 2, 1,13, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
402785, 4, 2, 4, 5, 6, 1, 1,11, 4, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1
402788, 1, 4, 1, 1, 5, 1, 0,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 3
402790, 1, 3, 1, 4,99, 2, 0, 8, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
402793, 1, 5, 1, 2, 4, 2, 1,10, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3
402795, 2, 5, 2, 3, 4, 2, 1,13, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1
402796, 5, 1, 4, 7, 6, 2, 1, 9, 5, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2
402800, 5, 2, 4, 5, 6, 1, 1,16, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
402815, 5, 1, 5, 7, 7, 2, 1, 9, 5, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
402816, 1, 4, 1, 2, 2, 2, 1,16, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4
402817, 2, 1, 2, 7, 6, 2, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
402818, 2, 5, 2, 3,99, 2, 0,10, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 3
402820, 1, 2, 1, 3, 3, 2, 0,13, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
402821, 2, 5, 2, 2, 2, 2, 1,14, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402822, 1, 4, 1, 1, 2, 1, 1,13, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2
402823, 1, 3, 1, 2, 4, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
402825, 5, 4, 3, 5, 6, 1, 1,14, 4, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 4, 3
402828, 4, 3, 2, 2, 2, 2, 1,10, 5, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
402829, 2, 2, 2, 5, 4, 2, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 2
402831, 3, 3, 3, 4,99, 1, 1, 9, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402834, 3, 4, 1, 3, 5, 1, 0,11, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 4, 2
402835, 5, 1, 5, 7, 7, 2, 1,13, 4, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 1
402836, 1, 5, 3, 4, 5, 3, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
402837, 1, 5, 1, 1, 2, 2, 1,14, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402838, 5, 1, 5, 7, 6, 1, 1,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
402839, 1, 4, 2, 2, 4, 1, 1,11, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1
402847, 4, 2, 3, 7, 6, 2, 0, 9, 5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402849, 2, 1, 1, 5, 4, 2, 1,10, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
402850, 1, 3, 1, 1, 3, 1, 1,12, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
402856, 2, 1, 2, 2,99, 1, 1,12, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3
402859, 5, 5, 2, 1, 3, 1, 1,95, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2
402862, 4, 2, 4, 7, 6, 1, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
402865, 3, 2, 3, 2,99, 1, 1,14, 3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
402866, 5, 1, 3, 4, 6, 1, 1, 7, 5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402867, 4, 1, 4, 7, 6, 2, 1,12, 5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
402868, 1, 3, 2, 1,99, 1, 0, 3, 2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
402870, 4, 1, 4, 7, 6, 2, 1,12, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 4, 1
402871, 2, 3, 2, 4, 3, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2
402873, 5, 1, 4, 5, 4, 1, 1,11, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
402874, 5, 2, 5, 3,99, 2, 1, 9, 5, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3
402875, 1, 5, 1, 1, 2, 1, 0,13, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 4
402876, 3, 5, 2, 3, 2, 1, 1, 9, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
402878, 5, 1, 5, 7, 6, 2, 1,13, 5, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 4, 3
402880, 4, 4, 3, 4, 4, 2, 1,11, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
402883, 1, 5, 2, 2, 5, 1, 0,13, 3, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 3, 3
402884, 3, 4, 1, 1, 2, 1, 1, 9, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
402885, 2, 5, 1, 2, 2, 2, 1,14, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
402895, 1, 5, 2, 1, 2, 2, 1,13, 3, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2
402897, 2, 4, 1, 2, 3, 1, 1,10, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 2
402899, 3, 3, 2, 1, 4, 2, 1, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
402901, 3, 2, 3, 7, 4, 1, 1,11, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
402902, 1, 5, 1, 1, 3, 2, 0, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1
402904, 2, 4, 1, 2, 5, 1, 1,10, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
402905, 5, 1, 4, 5, 4, 2, 1, 8, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402906, 4, 2, 1, 6, 6, 1, 1,13, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
402907, 4, 1, 4, 6, 2, 1, 1,13, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
402910, 3, 5, 1, 3, 1, 1, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 4, 2
402912, 4, 4, 3, 6, 6, 2, 1,16, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2
402917, 2, 1, 4, 7,99, 2, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
402919, 1, 3, 2, 3, 3, 2, 1,10, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
402921,-9,-9,-9, 4,99, 2, 0, 9,-9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2,-9,-9
402922, 1, 5, 1, 1, 3, 2, 1,10, 3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
402931, 5, 5, 5, 1, 3, 2, 0, 8, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2
402933, 4, 4, 3, 4, 4, 2, 1,12, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402941, 3, 1, 4, 7, 6, 1, 1,10, 4, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2
402946, 1, 4, 1, 1, 2, 2, 1, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
402947, 1, 4, 1, 3, 2, 2, 1,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
402948, 4, 2, 2, 5, 5, 2, 1, 7, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
402950, 1, 1, 3, 4,99, 1, 0,10, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
402953, 2, 5, 1, 4, 4,-9, 0,10, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402956, 1, 4, 1, 1, 3, 1, 1,14, 4, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 4, 3
402957, 1, 5, 1, 1,99, 2, 0, 9, 4, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1
402958, 3, 3, 2, 2, 3, 2, 1,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
402959, 4, 2, 4, 7, 7, 2, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
402960, 4, 2, 4, 7, 6, 1, 1,10, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402961, 5, 2, 5, 5, 7, 2, 1,12, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
402965, 3, 1, 2, 4, 4, 2, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
402966, 2, 4, 2, 2,99, 2, 1,14, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3
402967, 5, 1, 5, 7, 6, 2, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
402968, 4, 2, 2, 5, 5, 1, 1,10, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 4, 3
402969, 4, 1, 3, 7, 4, 1, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 2
402976, 3, 2, 3, 7, 6, 1, 1,12, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2
402979, 2, 4, 2, 1, 2, 1, 1,13, 4, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2
402983, 3, 5, 3, 4,99, 2, 1, 9, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402985, 4, 2, 4, 5, 6, 1, 1, 9, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
402986, 2, 4, 1, 6, 5, 2, 1,16, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 5, 4
402990, 1, 5, 2, 3, 2, 1, 1,15, 4, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2
402996, 1, 5, 1, 2,99, 2, 1, 9, 2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
403001, 2, 2, 1, 4,99, 2, 1,10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3
403005, 1, 4, 1, 1, 2, 1, 1,14, 2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
403006, 1, 5, 1, 1, 1, 2, 1, 8, 4, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1
403007, 2, 5, 1, 2, 4, 2, 0,13, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 5, 2
403013, 5, 3, 2, 5, 6, 1, 0, 9, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1
403016, 1, 4, 1, 4,99, 1, 0,10, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
403017, 4, 2, 3, 3, 4, 1, 1,13, 2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
403018, 1, 1, 1, 2, 2, 1, 1, 8, 2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
403021, 5, 1, 4, 7, 6, 2, 1,10, 4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
403023, 2, 3, 2, 4, 4, 1, 0,14, 3, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 5, 3
403025, 2, 2, 1, 2, 3, 2, 1,13, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
403027, 5, 4, 4, 6,99, 1, 1,11, 5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
403030, 1, 5, 2, 3, 2, 2, 0,14, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3
403032, 5, 1, 5, 7, 6, 1, 0, 8, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1
403033, 5, 2, 4, 5, 4, 2, 1,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2
403034, 1, 1, 1, 4, 2, 2, 1,12, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1
403035, 1, 5, 1, 1, 2, 1, 1, 9, 4, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1
403036, 1, 2, 2, 1, 3, 1, 1, 9, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
403041, 1, 4, 1, 1, 2, 2, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 5, 2
403042, 5, 5, 4, 2, 4, 1,-9, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
403053, 2, 3, 2, 1, 3, 1, 1,11, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1
403057, 5, 2, 3, 4, 3, 1, 1,10, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
403059, 1, 5, 1, 2,99, 1, 1,15, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2
403060, 3, 3, 1, 3, 3, 1, 1,13, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2
403064, 3, 3, 4, 6, 4, 2, 1,10, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 3
403071, 1, 5, 1, 1, 2, 2, 1,14, 3, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
403076, 2, 5, 3, 2, 4, 2, 1,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
403078, 4, 2, 4, 7, 5, 2, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
403083, 4, 1, 4, 7, 5, 1, 1,10, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3
403088, 1, 1, 1, 3, 4, 1, 1,13, 3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
403090, 1, 4, 1, 1,99, 1, 0, 7, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1
403093, 1, 5, 1, 1, 2, 1, 1,13, 3, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 4, 3
403097, 5, 2, 1, 1,-9, 1, 0, 8, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 1
403098, 1, 2, 2, 6, 5, 1, 1,11, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2
403100, 1, 3, 1, 3,99, 1, 1, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 4, 3
403101, 5, 2, 4, 4,99, 2, 1, 9, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1
403105, 1, 5, 1, 2, 2, 1, 1,14, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
403108, 1, 5, 5, 1,99, 2, 0, 8, 3, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
403111, 1, 5, 2, 1, 3, 2, 1, 4, 4, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
403113, 3, 4, 3, 6, 5, 2, 1,10, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 4
403114, 4, 2, 2, 6, 4, 2, 1,12, 3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
403115, 3, 1, 2, 6, 5, 2, 1,12, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3
403120, 2, 2, 2, 5, 5, 2, 1,14, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 5, 5
403121, 3, 5, 4, 2, 4, 2, 1, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
403122, 2, 2, 2, 5, 5, 1, 1,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5
403123, 1, 2, 1, 1, 3, 2, 1,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2
403125, 3, 2, 2, 7, 6, 2, 1, 9, 3, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 4
403128, 4, 2, 2, 6,99, 2, 1, 9, 4, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 4, 3
403129, 2, 5, 1, 1, 2, 1, 0, 7, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 3
403135, 1, 5, 1, 2, 4, 2, 0,12, 4, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 4, 2
403136, 1, 4, 2, 4, 3, 2, 1,10, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1
403138, 5, 1, 1, 4, 4, 1, 1,15, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3
403143, 1, 4, 1, 1, 4, 1, 1,13, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 4, 4
403145, 5, 5, 3, 7, 6, 2, 1,13, 3, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
403148, 5, 2, 5, 7,99, 2, 1, 7, 5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
403152, 5, 1, 4, 6, 6, 1, 1,10, 5, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2
403154, 2, 4, 2, 1, 2, 1, 1,12, 4, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 2, 1
403155, 4, 1, 2, 2, 5, 2, 1,13, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1
403159, 3, 5, 2, 4, 4, 2, 1,13, 5, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 1, 3, 3
403160, 5, 2, 4, 6, 5, 1, 1,13, 4, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2
403164, 2, 3, 2, 2,99, 2, 1, 9, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
403166, 4, 1, 3, 5, 5, 1, 1,14, 5, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1
403170, 1, 2, 1, 1,99, 2, 0,10, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4
403172, 1, 4, 2, 1, 2, 2, 1,13, 4, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2
403173, 1, 2, 1, 3,99, 2, 1,10, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3
403174, 2, 1, 1, 3, 3, 1, 1,13, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 1
403175, 2, 5, 1, 2,99, 2, 0,10, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3
403176, 5, 2, 4, 5, 6, 1, 1,13, 5, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1
403178, 3, 5, 1, 1, 2, 2, 0,13, 4, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 1
